time,source,device_name,fragment_series,value,unit,ObjectId
2019-08-16T03:51:40.216Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,192
2019-07-24T03:54:52.130Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0.047,ppm,193
2019-08-18T17:50:59.400Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,194
2019-08-14T03:40:22.410Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,195
2019-07-08T00:30:55.234Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,196
2019-07-16T14:18:03.377Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,197
2019-08-30T17:43:40.254Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,198
2019-08-14T02:15:58.119Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,199
2019-07-14T00:44:07.889Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,200
2019-07-08T06:39:57.002Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.014,ppm,201
2019-08-13T00:57:50.602Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,202
2019-07-10T08:39:35.671Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,203
2019-08-11T04:23:06.191Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.044,ppm,204
2019-09-01T20:57:36.041Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,205
2019-08-31T06:40:19.507Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,206
2019-08-11T15:12:05.414Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,207
2019-08-27T22:10:37.035Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,208
2019-07-14T16:44:36.594Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,209
2019-07-10T16:37:33.789Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,210
2019-08-21T16:33:20.235Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,211
2019-08-29T18:46:44.538Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.008,ppm,212
2019-09-02T13:28:28.283Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.007,ppm,213
2019-08-12T01:32:36.954Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.002,ppm,214
2019-08-14T21:36:43.721Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,215
2019-07-27T11:45:59.432Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,216
2019-08-08T11:24:57.090Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,217
2019-07-13T19:06:48.508Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.049,ppm,218
2019-08-24T03:54:19.741Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,219
2019-08-14T20:46:25.556Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,220
2019-08-28T18:58:07.491Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.001,ppm,221
2019-07-15T12:15:06.299Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,222
2019-07-17T22:31:23.244Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,223
2019-07-16T15:08:35.553Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,224
2019-07-24T02:42:36.259Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.032,ppm,225
2019-08-11T14:44:43.263Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.029,ppm,226
2019-08-11T14:26:12.112Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0.006,ppm,227
2019-07-10T16:20:41.152Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,228
2019-07-11T12:44:21.311Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,229
2019-08-11T19:59:17.640Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.054,ppm,230
2019-08-02T01:03:11.140Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.044,ppm,231
2019-08-24T20:47:32.877Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.014,ppm,232
2019-08-30T11:05:03.997Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,233
2019-07-11T21:53:19.066Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,234
2019-08-20T09:50:39.624Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,235
2019-08-26T06:13:52.521Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.053,ppm,236
2019-08-03T11:51:34.894Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.01,ppm,237
2019-08-01T01:36:33.786Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0.021,ppm,238
2019-07-28T02:27:58.348Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,239
2019-07-28T21:01:24.383Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.019,ppm,240
2019-09-01T15:09:16.264Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0.008,ppm,241
2019-09-01T22:02:24.136Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0.006,ppm,242
2019-09-04T01:22:13.998Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0.021,ppm,243
2019-09-01T13:01:31.480Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,244
2019-08-19T20:02:13.565Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0,ppm,245
2019-08-22T18:11:13.371Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,246
2019-07-19T07:14:37.334Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,247
2019-08-11T08:51:57.894Z,11889,MQTT Device 5B5218FDC337DEC0,NO2.v,0,ppm,248
2019-08-04T22:54:27.819Z,896,MQTT Device 132218FDC337DEBC,NO2.v,0.032,ppm,249
2019-08-15T02:42:45.958Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,250
2019-08-13T22:19:49.972Z,12110,MQTT Device 3B6E10FDC337DE73,NO2.v,0,ppm,251
2019-08-16T17:20:45.686Z,1244,MQTT Device 577218FDC337DE64,NO2.v,0,ppm,252
2019-08-08T17:06:27.869Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,253
2019-07-19T04:41:28.237Z,12429,MQTT Device 2A6F18FDC337DE4F,NO2.v,0.01,ppm,254
2019-07-14T18:38:54.281Z,13955,MQTT Device 548018FDC337DE6F,NO2.v,0,ppm,255
